start_time,away_team,home_team,away_team_score,home_team_score
2015-12-02 00:30:00+00:00,PHOENIX SUNS,BROOKLYN NETS,91,94
2015-12-02 01:00:00+00:00,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,96,93
2015-12-02 01:00:00+00:00,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,113,104
2015-12-02 03:00:00+00:00,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,115,112
2015-12-03 00:00:00+00:00,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,116,99
2015-12-03 00:00:00+00:00,LOS ANGELES LAKERS,WASHINGTON WIZARDS,108,104
2015-12-03 00:30:00+00:00,PHOENIX SUNS,DETROIT PISTONS,122,127
2015-12-03 00:30:00+00:00,PHILADELPHIA 76ERS,NEW YORK KNICKS,87,99
2015-12-03 01:00:00+00:00,TORONTO RAPTORS,ATLANTA HAWKS,96,86
2015-12-03 01:00:00+00:00,DENVER NUGGETS,CHICAGO BULLS,90,99
2015-12-03 01:00:00+00:00,NEW ORLEANS PELICANS,HOUSTON ROCKETS,101,108
2015-12-03 01:30:00+00:00,MILWAUKEE BUCKS,SAN ANTONIO SPURS,70,95
2015-12-03 03:30:00+00:00,INDIANA PACERS,LOS ANGELES CLIPPERS,103,91
2015-12-04 00:00:00+00:00,OKLAHOMA CITY THUNDER,MIAMI HEAT,95,97
2015-12-04 00:30:00+00:00,DENVER NUGGETS,TORONTO RAPTORS,106,105
2015-12-04 02:00:00+00:00,ORLANDO MAGIC,UTAH JAZZ,103,94
2015-12-04 02:30:00+00:00,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,103,83
2015-12-04 03:00:00+00:00,INDIANA PACERS,PORTLAND TRAIL BLAZERS,111,123
2015-12-04 03:00:00+00:00,BOSTON CELTICS,SACRAMENTO KINGS,114,97
2015-12-05 00:00:00+00:00,BROOKLYN NETS,NEW YORK KNICKS,91,108
2015-12-05 00:00:00+00:00,PHOENIX SUNS,WASHINGTON WIZARDS,106,109
2015-12-05 00:30:00+00:00,MILWAUKEE BUCKS,DETROIT PISTONS,95,102
2015-12-05 01:00:00+00:00,LOS ANGELES LAKERS,ATLANTA HAWKS,87,100
2015-12-05 01:30:00+00:00,HOUSTON ROCKETS,DALLAS MAVERICKS,100,96
2015-12-05 02:30:00+00:00,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,108,114
2015-12-05 18:00:00+00:00,DENVER NUGGETS,PHILADELPHIA 76ERS,108,105
2015-12-05 22:00:00+00:00,GOLDEN STATE WARRIORS,TORONTO RAPTORS,112,109
2015-12-06 01:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,102,96
2015-12-06 01:00:00+00:00,SACRAMENTO KINGS,HOUSTON ROCKETS,113,120
2015-12-06 01:00:00+00:00,CLEVELAND CAVALIERS,MIAMI HEAT,84,99
2015-12-06 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,109,103
2015-12-06 01:30:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,91,106
2015-12-06 01:30:00+00:00,BOSTON CELTICS,SAN ANTONIO SPURS,105,108
2015-12-06 02:00:00+00:00,INDIANA PACERS,UTAH JAZZ,119,122
2015-12-06 03:30:00+00:00,ORLANDO MAGIC,LOS ANGELES CLIPPERS,101,103
2015-12-06 20:30:00+00:00,PHOENIX SUNS,MEMPHIS GRIZZLIES,93,95
2015-12-06 23:00:00+00:00,GOLDEN STATE WARRIORS,BROOKLYN NETS,114,98
2015-12-06 23:00:00+00:00,LOS ANGELES LAKERS,DETROIT PISTONS,91,111
2015-12-06 23:00:00+00:00,DALLAS MAVERICKS,WASHINGTON WIZARDS,116,104
2015-12-07 00:00:00+00:00,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,95,98
2015-12-08 00:00:00+00:00,DETROIT PISTONS,CHARLOTTE HORNETS,84,104
2015-12-08 00:00:00+00:00,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,119,68
2015-12-08 00:30:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,114,103
2015-12-08 00:30:00+00:00,DALLAS MAVERICKS,NEW YORK KNICKS,104,97
2015-12-08 00:30:00+00:00,LOS ANGELES LAKERS,TORONTO RAPTORS,93,102
2015-12-08 01:00:00+00:00,PHOENIX SUNS,CHICAGO BULLS,103,101
2015-12-08 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,88,90
2015-12-08 01:00:00+00:00,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,110,106
2015-12-08 01:00:00+00:00,BOSTON CELTICS,NEW ORLEANS PELICANS,111,93
2015-12-09 00:00:00+00:00,PORTLAND TRAIL BLAZERS,CLEVELAND CAVALIERS,100,105
2015-12-09 00:00:00+00:00,GOLDEN STATE WARRIORS,INDIANA PACERS,131,123
2015-12-09 00:30:00+00:00,HOUSTON ROCKETS,BROOKLYN NETS,105,110
2015-12-09 01:00:00+00:00,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,125,88
2015-12-09 02:00:00+00:00,ORLANDO MAGIC,DENVER NUGGETS,85,74
2015-12-09 03:00:00+00:00,UTAH JAZZ,SACRAMENTO KINGS,106,114
2015-12-10 00:00:00+00:00,CHICAGO BULLS,BOSTON CELTICS,100,105
2015-12-10 00:00:00+00:00,MIAMI HEAT,CHARLOTTE HORNETS,81,99
2015-12-10 00:00:00+00:00,HOUSTON ROCKETS,WASHINGTON WIZARDS,109,103
2015-12-10 00:30:00+00:00,MEMPHIS GRIZZLIES,DETROIT PISTONS,93,92
2015-12-10 00:30:00+00:00,SAN ANTONIO SPURS,TORONTO RAPTORS,94,97
2015-12-10 01:00:00+00:00,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,109,95
2015-12-10 01:00:00+00:00,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,122,123
2015-12-10 02:00:00+00:00,ORLANDO MAGIC,PHOENIX SUNS,104,107
2015-12-10 02:00:00+00:00,NEW YORK KNICKS,UTAH JAZZ,85,106
2015-12-10 02:30:00+00:00,ATLANTA HAWKS,DALLAS MAVERICKS,98,95
2015-12-11 00:30:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,91,100
2015-12-11 01:00:00+00:00,LOS ANGELES CLIPPERS,CHICAGO BULLS,80,83
2015-12-11 01:00:00+00:00,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,94,107
2015-12-11 03:30:00+00:00,NEW YORK KNICKS,SACRAMENTO KINGS,97,99
2015-12-12 00:00:00+00:00,MIAMI HEAT,INDIANA PACERS,83,96
2015-12-12 00:00:00+00:00,CLEVELAND CAVALIERS,ORLANDO MAGIC,111,76
2015-12-12 00:00:00+00:00,DETROIT PISTONS,PHILADELPHIA 76ERS,107,95
2015-12-12 00:30:00+00:00,GOLDEN STATE WARRIORS,BOSTON CELTICS,124,119
2015-12-12 00:30:00+00:00,MILWAUKEE BUCKS,TORONTO RAPTORS,83,90
2015-12-12 01:00:00+00:00,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,123,99
2015-12-12 01:00:00+00:00,WASHINGTON WIZARDS,NEW ORLEANS PELICANS,105,107
2015-12-12 02:00:00+00:00,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,108,111
2015-12-12 02:00:00+00:00,OKLAHOMA CITY THUNDER,UTAH JAZZ,94,90
2015-12-12 02:30:00+00:00,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,106,96
2015-12-12 02:30:00+00:00,LOS ANGELES LAKERS,SAN ANTONIO SPURS,87,109
2015-12-12 22:00:00+00:00,LOS ANGELES CLIPPERS,BROOKLYN NETS,105,100
2015-12-13 00:00:00+00:00,BOSTON CELTICS,CHARLOTTE HORNETS,98,93
2015-12-13 00:30:00+00:00,INDIANA PACERS,DETROIT PISTONS,96,118
2015-12-13 01:00:00+00:00,SAN ANTONIO SPURS,ATLANTA HAWKS,103,78
2015-12-13 01:00:00+00:00,NEW ORLEANS PELICANS,CHICAGO BULLS,94,98
2015-12-13 01:00:00+00:00,LOS ANGELES LAKERS,HOUSTON ROCKETS,97,126
2015-12-13 01:30:00+00:00,WASHINGTON WIZARDS,DALLAS MAVERICKS,114,111
2015-12-13 01:30:00+00:00,GOLDEN STATE WARRIORS,MILWAUKEE BUCKS,95,108
2015-12-13 03:00:00+00:00,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,112,110
2015-12-13 20:30:00+00:00,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,101,108
2015-12-13 23:00:00+00:00,MEMPHIS GRIZZLIES,MIAMI HEAT,97,100
2015-12-13 23:00:00+00:00,PHILADELPHIA 76ERS,TORONTO RAPTORS,76,96
2015-12-14 00:00:00+00:00,UTAH JAZZ,OKLAHOMA CITY THUNDER,98,104
2015-12-15 00:00:00+00:00,TORONTO RAPTORS,INDIANA PACERS,90,106
2015-12-15 00:30:00+00:00,ORLANDO MAGIC,BROOKLYN NETS,105,82
2015-12-15 00:30:00+00:00,LOS ANGELES CLIPPERS,DETROIT PISTONS,105,103
2015-12-15 01:00:00+00:00,MIAMI HEAT,ATLANTA HAWKS,100,88
2015-12-15 01:00:00+00:00,PHILADELPHIA 76ERS,CHICAGO BULLS,96,115
2015-12-15 01:00:00+00:00,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,95,112
2015-12-15 01:30:00+00:00,PHOENIX SUNS,DALLAS MAVERICKS,94,104
2015-12-15 01:30:00+00:00,UTAH JAZZ,SAN ANTONIO SPURS,81,118
2015-12-15 02:00:00+00:00,HOUSTON ROCKETS,DENVER NUGGETS,108,114
2015-12-15 03:00:00+00:00,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,101,105
2015-12-16 00:30:00+00:00,CLEVELAND CAVALIERS,BOSTON CELTICS,89,77
2015-12-16 01:00:00+00:00,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,112,100
2015-12-16 03:00:00+00:00,HOUSTON ROCKETS,SACRAMENTO KINGS,97,107
2015-12-16 03:30:00+00:00,MILWAUKEE BUCKS,LOS ANGELES LAKERS,95,113
2015-12-17 00:00:00+00:00,DALLAS MAVERICKS,INDIANA PACERS,81,107
2015-12-17 00:00:00+00:00,CHARLOTTE HORNETS,ORLANDO MAGIC,98,113
2015-12-17 00:30:00+00:00,MIAMI HEAT,BROOKLYN NETS,104,98
2015-12-17 00:30:00+00:00,BOSTON CELTICS,DETROIT PISTONS,116,119
2015-12-17 00:30:00+00:00,MINNESOTA TIMBERWOLVES,NEW YORK KNICKS,102,107
2015-12-17 01:00:00+00:00,PHILADELPHIA 76ERS,ATLANTA HAWKS,106,127
2015-12-17 01:00:00+00:00,MEMPHIS GRIZZLIES,CHICAGO BULLS,85,98
2015-12-17 01:00:00+00:00,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,90,106
2015-12-17 01:30:00+00:00,WASHINGTON WIZARDS,SAN ANTONIO SPURS,95,114
2015-12-17 02:00:00+00:00,NEW ORLEANS PELICANS,UTAH JAZZ,104,94
2015-12-17 03:30:00+00:00,PHOENIX SUNS,GOLDEN STATE WARRIORS,103,128
2015-12-17 03:30:00+00:00,MILWAUKEE BUCKS,LOS ANGELES CLIPPERS,90,103
2015-12-18 00:00:00+00:00,TORONTO RAPTORS,CHARLOTTE HORNETS,99,109
2015-12-18 01:00:00+00:00,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,100,104
2015-12-18 03:30:00+00:00,HOUSTON ROCKETS,LOS ANGELES LAKERS,107,87
2015-12-19 00:00:00+00:00,BROOKLYN NETS,INDIANA PACERS,97,104
2015-12-19 00:00:00+00:00,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,94,102
2015-12-19 00:00:00+00:00,NEW YORK KNICKS,PHILADELPHIA 76ERS,107,97
2015-12-19 00:30:00+00:00,ATLANTA HAWKS,BOSTON CELTICS,109,101
2015-12-19 01:00:00+00:00,DETROIT PISTONS,CHICAGO BULLS,147,144
2015-12-19 01:00:00+00:00,TORONTO RAPTORS,MIAMI HEAT,108,94
2015-12-19 01:00:00+00:00,SACRAMENTO KINGS,MINNESOTA TIMBERWOLVES,95,99
2015-12-19 01:00:00+00:00,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,107,115
2015-12-19 01:30:00+00:00,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,88,97
2015-12-19 02:00:00+00:00,DENVER NUGGETS,UTAH JAZZ,88,97
2015-12-19 03:30:00+00:00,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,112,121
2015-12-19 03:30:00+00:00,NEW ORLEANS PELICANS,PHOENIX SUNS,88,104
2015-12-19 22:00:00+00:00,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,78,118
2015-12-20 00:00:00+00:00,CHARLOTTE HORNETS,WASHINGTON WIZARDS,101,109
2015-12-20 00:30:00+00:00,CHICAGO BULLS,NEW YORK KNICKS,91,107
2015-12-20 01:00:00+00:00,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,97,107
2015-12-20 01:00:00+00:00,INDIANA PACERS,MEMPHIS GRIZZLIES,84,96
2015-12-20 18:00:00+00:00,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,100,85
2015-12-20 18:00:00+00:00,PORTLAND TRAIL BLAZERS,MIAMI HEAT,109,116
2015-12-20 20:30:00+00:00,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,86,108
2015-12-20 22:00:00+00:00,MILWAUKEE BUCKS,PHOENIX SUNS,101,95
2015-12-20 23:00:00+00:00,ATLANTA HAWKS,ORLANDO MAGIC,103,100
2015-12-20 23:00:00+00:00,SACRAMENTO KINGS,TORONTO RAPTORS,104,94
2015-12-21 01:00:00+00:00,NEW ORLEANS PELICANS,DENVER NUGGETS,130,125
2015-12-22 00:00:00+00:00,SACRAMENTO KINGS,WASHINGTON WIZARDS,99,113
2015-12-22 00:30:00+00:00,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,99,113
2015-12-22 00:30:00+00:00,ORLANDO MAGIC,NEW YORK KNICKS,107,99
2015-12-22 01:00:00+00:00,PORTLAND TRAIL BLAZERS,ATLANTA HAWKS,97,106
2015-12-22 01:00:00+00:00,BROOKLYN NETS,CHICAGO BULLS,105,102
2015-12-22 01:00:00+00:00,CHARLOTTE HORNETS,HOUSTON ROCKETS,95,102
2015-12-22 01:30:00+00:00,INDIANA PACERS,SAN ANTONIO SPURS,92,106
2015-12-22 02:00:00+00:00,PHOENIX SUNS,UTAH JAZZ,89,110
2015-12-22 03:30:00+00:00,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,100,99
2015-12-23 00:00:00+00:00,MEMPHIS GRIZZLIES,PHILADELPHIA 76ERS,104,90
2015-12-23 00:30:00+00:00,DETROIT PISTONS,MIAMI HEAT,93,92
2015-12-23 00:30:00+00:00,DALLAS MAVERICKS,TORONTO RAPTORS,99,103
2015-12-23 02:00:00+00:00,LOS ANGELES LAKERS,DENVER NUGGETS,111,107
2015-12-24 00:00:00+00:00,BOSTON CELTICS,CHARLOTTE HORNETS,102,89
2015-12-24 00:00:00+00:00,NEW YORK KNICKS,CLEVELAND CAVALIERS,84,91
2015-12-24 00:00:00+00:00,SACRAMENTO KINGS,INDIANA PACERS,108,106
2015-12-24 00:00:00+00:00,HOUSTON ROCKETS,ORLANDO MAGIC,101,104
2015-12-24 00:00:00+00:00,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,91,100
2015-12-24 00:30:00+00:00,DALLAS MAVERICKS,BROOKLYN NETS,119,118
2015-12-24 01:00:00+00:00,DETROIT PISTONS,ATLANTA HAWKS,100,107
2015-12-24 01:00:00+00:00,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,100,113
2015-12-24 01:00:00+00:00,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,108,83
2015-12-24 01:00:00+00:00,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,89,115
2015-12-24 02:00:00+00:00,DENVER NUGGETS,PHOENIX SUNS,104,96
2015-12-24 03:30:00+00:00,UTAH JAZZ,GOLDEN STATE WARRIORS,85,103
2015-12-24 03:30:00+00:00,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,120,85
2015-12-25 17:00:00+00:00,NEW ORLEANS PELICANS,MIAMI HEAT,88,94
2015-12-25 19:30:00+00:00,CHICAGO BULLS,OKLAHOMA CITY THUNDER,105,96
2015-12-25 22:00:00+00:00,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,83,89
2015-12-26 01:00:00+00:00,SAN ANTONIO SPURS,HOUSTON ROCKETS,84,88
2015-12-26 03:30:00+00:00,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,94,84
2015-12-26 21:00:00+00:00,WASHINGTON WIZARDS,BROOKLYN NETS,111,96
2015-12-26 22:00:00+00:00,TORONTO RAPTORS,MILWAUKEE BUCKS,111,90
2015-12-27 00:00:00+00:00,MEMPHIS GRIZZLIES,CHARLOTTE HORNETS,92,98
2015-12-27 00:00:00+00:00,HOUSTON ROCKETS,NEW ORLEANS PELICANS,108,110
2015-12-27 00:00:00+00:00,MIAMI HEAT,ORLANDO MAGIC,108,101
2015-12-27 00:30:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,98,117
2015-12-27 00:30:00+00:00,BOSTON CELTICS,DETROIT PISTONS,99,93
2015-12-27 01:00:00+00:00,INDIANA PACERS,MINNESOTA TIMBERWOLVES,102,88
2015-12-27 01:30:00+00:00,CHICAGO BULLS,DALLAS MAVERICKS,111,118
2015-12-27 01:30:00+00:00,DENVER NUGGETS,SAN ANTONIO SPURS,86,101
2015-12-27 02:00:00+00:00,PHILADELPHIA 76ERS,PHOENIX SUNS,111,104
2015-12-27 02:00:00+00:00,LOS ANGELES CLIPPERS,UTAH JAZZ,109,104
2015-12-27 03:00:00+00:00,CLEVELAND CAVALIERS,PORTLAND TRAIL BLAZERS,76,105
2015-12-27 23:00:00+00:00,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,96,112
2015-12-28 00:00:00+00:00,NEW YORK KNICKS,BOSTON CELTICS,91,100
2015-12-28 00:00:00+00:00,DENVER NUGGETS,OKLAHOMA CITY THUNDER,112,122
2015-12-28 02:00:00+00:00,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,98,94
2015-12-29 00:00:00+00:00,LOS ANGELES LAKERS,CHARLOTTE HORNETS,98,108
2015-12-29 00:00:00+00:00,ATLANTA HAWKS,INDIANA PACERS,87,93
2015-12-29 00:00:00+00:00,NEW ORLEANS PELICANS,ORLANDO MAGIC,89,104
2015-12-29 00:00:00+00:00,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,108,91
2015-12-29 00:30:00+00:00,BROOKLYN NETS,MIAMI HEAT,111,105
2015-12-29 01:00:00+00:00,TORONTO RAPTORS,CHICAGO BULLS,97,104
2015-12-29 01:30:00+00:00,MILWAUKEE BUCKS,DALLAS MAVERICKS,93,103
2015-12-29 01:30:00+00:00,MINNESOTA TIMBERWOLVES,SAN ANTONIO SPURS,95,101
2015-12-29 02:00:00+00:00,CLEVELAND CAVALIERS,PHOENIX SUNS,101,97
2015-12-29 02:00:00+00:00,PHILADELPHIA 76ERS,UTAH JAZZ,91,95
2015-12-29 03:30:00+00:00,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,103,122
2015-12-30 00:30:00+00:00,DETROIT PISTONS,NEW YORK KNICKS,96,108
2015-12-30 01:00:00+00:00,ATLANTA HAWKS,HOUSTON ROCKETS,121,115
2015-12-30 01:00:00+00:00,MIAMI HEAT,MEMPHIS GRIZZLIES,90,99
2015-12-30 01:00:00+00:00,MILWAUKEE BUCKS,OKLAHOMA CITY THUNDER,123,131
2015-12-30 02:00:00+00:00,CLEVELAND CAVALIERS,DENVER NUGGETS,93,87
2015-12-31 00:00:00+00:00,LOS ANGELES CLIPPERS,CHARLOTTE HORNETS,122,117
2015-12-31 00:00:00+00:00,BROOKLYN NETS,ORLANDO MAGIC,93,100
2015-12-31 00:30:00+00:00,LOS ANGELES LAKERS,BOSTON CELTICS,112,104
2015-12-31 00:30:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,91,94
2015-12-31 01:00:00+00:00,INDIANA PACERS,CHICAGO BULLS,100,102
2015-12-31 01:00:00+00:00,UTAH JAZZ,MINNESOTA TIMBERWOLVES,80,94
2015-12-31 01:30:00+00:00,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,91,114
2015-12-31 01:30:00+00:00,PHOENIX SUNS,SAN ANTONIO SPURS,79,112
2015-12-31 03:00:00+00:00,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,103,110
2015-12-31 03:00:00+00:00,PHILADELPHIA 76ERS,SACRAMENTO KINGS,110,105
2015-12-31 23:00:00+00:00,MINNESOTA TIMBERWOLVES,DETROIT PISTONS,90,115
2015-12-31 23:00:00+00:00,MILWAUKEE BUCKS,INDIANA PACERS,120,116
2016-01-01 00:00:00+00:00,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,114,110
2016-01-01 01:00:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,95,89
2016-01-01 01:00:00+00:00,PHOENIX SUNS,OKLAHOMA CITY THUNDER,106,110
2016-01-01 02:00:00+00:00,PORTLAND TRAIL BLAZERS,UTAH JAZZ,96,109
2016-01-02 00:00:00+00:00,ORLANDO MAGIC,WASHINGTON WIZARDS,91,103
2016-01-02 00:30:00+00:00,DALLAS MAVERICKS,MIAMI HEAT,82,106
2016-01-02 00:30:00+00:00,CHARLOTTE HORNETS,TORONTO RAPTORS,94,104
2016-01-02 01:00:00+00:00,NEW YORK KNICKS,CHICAGO BULLS,81,108
2016-01-02 03:30:00+00:00,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,84,93
2016-01-02 20:00:00+00:00,BROOKLYN NETS,BOSTON CELTICS,100,97
2016-01-02 22:00:00+00:00,PHOENIX SUNS,SACRAMENTO KINGS,119,142
2016-01-03 00:00:00+00:00,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,109,90
2016-01-03 00:00:00+00:00,DETROIT PISTONS,INDIANA PACERS,82,94
2016-01-03 00:30:00+00:00,ORLANDO MAGIC,CLEVELAND CAVALIERS,79,104
2016-01-03 01:00:00+00:00,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,95,85
2016-01-03 01:30:00+00:00,NEW ORLEANS PELICANS,DALLAS MAVERICKS,105,98
2016-01-03 01:30:00+00:00,HOUSTON ROCKETS,SAN ANTONIO SPURS,103,121
2016-01-03 02:00:00+00:00,MEMPHIS GRIZZLIES,UTAH JAZZ,87,92
2016-01-03 03:30:00+00:00,DENVER NUGGETS,GOLDEN STATE WARRIORS,108,111
2016-01-03 03:30:00+00:00,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,99,130
2016-01-03 20:30:00+00:00,ATLANTA HAWKS,NEW YORK KNICKS,97,111
2016-01-03 20:30:00+00:00,CHICAGO BULLS,TORONTO RAPTORS,115,113
2016-01-03 23:00:00+00:00,MIAMI HEAT,WASHINGTON WIZARDS,97,75
2016-01-04 02:00:00+00:00,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,112,106
2016-01-04 02:30:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,77,97
2016-01-05 00:00:00+00:00,TORONTO RAPTORS,CLEVELAND CAVALIERS,100,122
2016-01-05 00:00:00+00:00,MINNESOTA TIMBERWOLVES,PHILADELPHIA 76ERS,99,109
2016-01-05 00:30:00+00:00,BOSTON CELTICS,BROOKLYN NETS,103,94
2016-01-05 00:30:00+00:00,ORLANDO MAGIC,DETROIT PISTONS,89,115
2016-01-05 00:30:00+00:00,INDIANA PACERS,MIAMI HEAT,100,103
2016-01-05 01:00:00+00:00,SAN ANTONIO SPURS,MILWAUKEE BUCKS,123,98
2016-01-05 01:00:00+00:00,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,116,104
2016-01-05 02:00:00+00:00,HOUSTON ROCKETS,UTAH JAZZ,93,91
2016-01-05 03:00:00+00:00,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,91,78
2016-01-05 03:30:00+00:00,CHARLOTTE HORNETS,GOLDEN STATE WARRIORS,101,111
2016-01-06 01:00:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,107,101
2016-01-06 01:00:00+00:00,MILWAUKEE BUCKS,CHICAGO BULLS,106,117
2016-01-06 01:30:00+00:00,SACRAMENTO KINGS,DALLAS MAVERICKS,116,117
2016-01-06 03:30:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,109,88
2016-01-07 00:00:00+00:00,NEW YORK KNICKS,MIAMI HEAT,98,90
2016-01-07 00:00:00+00:00,INDIANA PACERS,ORLANDO MAGIC,95,86
2016-01-07 00:00:00+00:00,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,121,115
